ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month
2871;50000;2;1;2;25;10973;12092;13386;13663;14440;15150;1300;1500;500;1000;1000;1000;0
2872;170000;2;2;1;42;4600;6519;7360;2437;2881;2659;2000;1000;2437;3103;2659;2659;0
2873;350000;1;1;2;37;316;316;316;466;466;316;316;316;466;466;316;316;0
2874;470000;2;2;2;33;43353;47682;46429;43405;42796;44171;5000;2600;1500;1500;2000;1500;0
2879;150000;2;1;2;26;101569;103688;107321;106614;108805;111012;3756;5350;2562;2629;2669;2739;0
2881;210000;1;1;2;35;6808;4954;8739;5420;4450;4064;4960;8747;8;4450;4064;3870;0
2882;50000;1;2;2;23;3352;18685;15868;11348;7822;7357;18685;1105;500;500;500;1000;0
2883;210000;2;1;2;31;15332;10000;19875;57751;25456;10625;10000;19875;50000;15456;10625;213;0
2884;280000;1;1;1;44;593;1763;53669;4707;22014;3415;1777;53934;4726;22102;12;1301;0
2885;300000;1;2;2;36;15536;17923;27007;360;257;21140;10000;10140;360;257;21346;360;0
2886;230000;2;3;1;37;228342;189966;142377;143828;143698;143342;6100;7000;5356;5400;5200;5500;0
2887;250000;1;2;1;47;8996;18069;7966;3470;3128;2966;18069;7966;3470;3128;2966;3419;0
2888;500000;2;1;1;36;24170;8051;77908;50297;43679;49749;8091;78192;65;33766;37945;37947;0
2889;50000;2;2;1;48;12592;12899;7313;8036;3949;26984;2017;2000;1200;100;26984;5000;0
2893;450000;1;2;2;37;136655;146400;156049;164076;170885;177483;13492;13641;12168;9650;9650;9650;0
2895;110000;1;3;1;40;93357;94938;79368;74778;75996;77423;4100;2612;2666;2700;2659;2694;0
2898;320000;1;1;2;36;146201;129311;112151;84218;76058;24068;5465;3137;52;2384;25094;30011;0
2899;20000;1;1;2;37;66599;67259;69521;16970;17326;17688;2317;2579;606;628;649;623;1
2903;30000;2;2;2;33;25498;26149;26716;26918;27089;26277;1451;1408;1000;964;1136;716;1
2905;110000;1;2;1;49;75565;64833;48586;48430;48150;48271;4009;5000;2000;2000;2000;1800;0
2907;500000;2;1;2;38;74615;74399;68761;70260;70143;68506;4010;6720;5000;5000;4000;5000;0
2908;500000;1;2;1;38;499231;511629;-311;6391;420;7619;22600;501;6892;421;7695;8679;1
2910;220000;1;1;2;25;29664;5995;8419;6523;508;370;1018;8424;20;878;1;3046;0
2911;50000;1;2;2;40;40561;97214;48890;8694;8876;9052;18280;2284;311;322;323;334;0
2912;500000;1;1;1;49;1320;1320;1320;1320;1320;1320;1320;1320;1320;1320;1320;1320;0
2919;120000;2;2;2;23;100727;96551;69676;44879;43532;44467;4324;3234;1448;1400;1400;1400;1
2920;200000;2;2;1;48;354304;303188;153179;156229;159708;163051;8000;5600;5600;6000;6000;7200;0
2921;50000;1;3;1;53;49466;50544;25381;9652;9464;9248;2442;1669;330;1342;330;430;0
2923;50000;2;2;2;23;25421;26704;26952;15673;13903;27775;2000;1000;3400;1500;25298;3961;0
2925;50000;2;2;2;42;50221;49664;49611;2190;19769;19335;2215;1462;248;20787;21402;522;0
2927;30000;2;2;1;34;24014;25891;27385;27834;28241;28130;2274;2217;1200;1000;500;2000;1
2930;80000;2;2;2;28;18112;8857;69841;59075;58998;61038;10084;79200;2108;2200;3006;2523;0
2931;60000;2;2;2;25;50269;47809;42769;38855;38768;38846;4749;1621;1400;1395;1500;1795;0
2933;390000;2;1;2;30;86124;89129;90294;92243;94186;97562;4300;3437;3346;3475;5000;10005;0
2934;110000;2;2;1;28;3242;4095;4296;5043;5194;6110;1300;1054;1000;1000;1000;1500;0
2938;70000;2;3;1;33;32405;22484;23169;23337;18265;18001;10580;8009;10004;5000;5000;5000;0
2939;150000;1;2;1;31;156286;148841;134757;85874;84665;78130;57;6203;2819;3109;2842;3024;0
2940;390000;1;1;2;31;19469;17227;17400;19180;20036;4071;2227;2400;2180;1036;2071;3291;0
2941;50000;1;2;1;22;47559;50463;49094;1884;19792;19809;3690;2500;942;19792;727;792;0
2943;290000;2;2;2;30;288994;296230;158127;234456;236813;211237;12549;7003;234456;9500;7592;7626;1
2946;260000;1;3;2;48;266762;268508;266858;194413;189687;162473;11500;10000;5731;5654;5275;4000;0
2947;90000;2;2;2;26;92472;92518;91504;91706;91801;91753;4600;4100;3900;4000;3700;3700;0
2949;150000;2;1;2;31;126419;128887;134208;139551;134321;104513;7000;12440;10000;5000;5000;10000;0
2950;60000;2;2;1;46;60987;60832;50469;40564;40601;40467;2145;1612;1404;1442;1445;1389;0
2951;80000;1;2;1;42;80586;77960;79804;75299;76933;78953;3000;3200;3000;3400;3300;3500;0
2954;20000;1;2;1;38;2638;3016;3274;7028;1839;2985;3016;3282;7055;1839;2985;4988;0
2956;250000;2;1;2;37;43971;32009;13346;9163;8338;17793;1007;13346;9163;8338;18618;1763;0
2957;50000;2;1;2;22;41940;41811;35920;19987;18971;18654;1748;1253;2504;1004;1509;4495;1
2960;280000;2;3;2;33;2186;2186;2184;2542;2186;2109;2196;2194;2554;2196;2119;17555;0
2961;50000;2;1;1;35;46532;46624;45438;39527;7997;462;3000;1200;9;500;462;1500;0
2962;360000;1;3;2;49;348;7963;198840;390;390;390;8047;200222;1044;390;390;343;0
2965;170000;2;2;1;33;172382;173101;171158;121399;118539;121276;6558;6316;3828;3569;3959;3997;0
2966;50000;2;2;1;33;25658;26539;27507;28299;12012;8923;1700;2080;3000;1000;1000;1000;0
2967;50000;1;3;1;46;49083;27822;28702;29119;29240;28664;1463;1733;1150;1480;1200;3135;0
2968;120000;1;2;1;47;2486;151;2853;2896;1149;1758;260;5753;1153;3;1759;4084;1
2969;170000;2;2;2;38;86401;88991;91571;94045;97965;101176;3991;4071;4000;5600;5000;4000;0
2970;380000;1;2;1;43;195221;188328;192624;149860;59256;61039;8000;8263;7127;4000;3000;2500;0
2971;400000;2;3;1;37;76917;79075;81864;83747;85487;88315;4000;4000;3000;3000;4000;4000;0
2972;50000;2;1;2;30;30145;26212;17354;18157;18952;14036;5000;2000;1000;1000;1000;1000;0
2975;470000;1;1;1;39;5572;3595;22816;2360;4206;5527;3595;22816;2360;4356;5527;6420;0
2978;300000;1;1;2;25;76918;41773;31180;19507;18169;18533;4103;1427;600;1200;2500;18000;0
2979;120000;2;1;2;31;325;325;325;325;325;1866;325;325;325;325;1866;325;0
2980;220000;1;1;2;33;3233;2106;666;1064;707;9213;2108;1332;1064;707;9325;1500;0
2981;50000;1;1;2;27;50459;36307;27713;3807;2746;625;1600;3071;500;2800;900;100;0
2984;360000;2;1;2;37;3355;5865;3300;6290;8220;28410;5865;3300;6290;8220;28410;4845;0
2985;180000;2;2;2;43;4819;5240;999;495;1776;79785;1010;1003;496;1781;81032;3600;0
2986;120000;1;2;2;27;33474;29029;26523;20554;19348;17439;1789;2037;659;802;640;513;0
2988;60000;1;2;1;56;28842;30371;31556;32345;33663;34945;2000;2000;1315;2000;2000;2000;1
2989;130000;1;2;1;40;20733;14261;22242;18265;21546;32411;7261;12272;10265;11546;12411;10000;0
2990;50000;2;3;1;36;3781;1710;25967;17227;15714;15876;1710;25000;754;600;800;1900;0
2993;150000;2;3;1;43;90606;93496;94196;91550;89586;88300;4348;3229;3150;3348;3244;8778;0
2997;210000;2;2;1;27;174134;167095;161573;122362;116243;108414;16;6800;3800;5134;4000;4000;1
3000;50000;2;2;3;52;50671;50525;38240;18443;20065;20296;1844;1292;804;5717;823;1299;0
3002;230000;1;3;2;28;152966;65722;11666;18844;34983;53935;65722;20000;18844;34983;408;14574;0
3004;50000;1;1;1;41;39159;40194;41209;42125;43443;44476;1669;1684;1600;2000;1753;1696;1
3006;270000;2;1;2;27;11306;11263;13021;4144;2291;36491;1500;2000;2000;1000;37500;1000;0
3007;160000;1;1;1;44;156400;157923;158746;153208;154163;155344;7200;8000;5510;5800;6000;5500;0
3013;50000;1;2;2;28;23244;24364;25454;26030;26609;27662;1500;1500;1000;1000;1500;1100;0
3014;180000;2;1;2;28;584;1133;572;803;916;1189;1133;572;803;916;1189;375;0
3015;200000;1;1;2;35;7429;24325;40258;15103;14079;20878;24325;40265;15159;14079;20878;26716;0
3017;20000;1;1;2;22;18093;18543;18911;19000;19397;19941;1300;1611;700;704;867;597;0
3020;140000;2;3;2;59;62042;63445;63729;63751;65421;68070;3000;2000;2000;2000;3000;3000;1
3024;100000;2;3;1;36;53530;55081;55581;59253;61145;62181;3000;2000;4600;3000;2200;2500;1
3028;80000;2;2;1;32;80237;69568;64469;54020;55852;44286;3000;2500;2000;3000;2000;1500;0
3029;120000;2;3;1;49;44244;44075;44823;44683;45537;50293;2000;3000;2000;3000;7000;3000;0
3030;210000;2;2;2;30;1654;33257;34395;35321;36249;37047;32000;2000;1500;1500;1400;1600;0
3032;20000;1;2;2;22;8134;9992;10526;11049;11865;12665;2000;1000;1000;1000;1000;8100;0
3038;300000;1;1;2;36;295433;301521;308038;306154;295664;290329;13000;13116;11000;11000;12000;9300;0
3039;280000;1;2;1;37;2035;11009;9360;7480;4402;3646;11009;9370;7486;4402;3646;6059;0
3040;170000;1;1;2;39;171160;187853;171095;137986;141319;139463;13000;6154;15000;6000;7000;5000;0
3042;50000;1;2;2;29;23469;23110;22792;20861;19116;15286;1437;1236;649;831;568;226;0
3046;180000;1;1;1;38;326;326;326;326;326;326;326;326;326;326;326;326;0
3049;480000;2;1;1;38;384150;392013;361178;305024;289379;295768;15000;16000;12008;11000;11000;11000;0
3051;160000;1;2;2;26;25060;24306;17671;22121;40835;37471;8026;7804;7730;67296;1340;1280;0
3053;280000;1;1;1;44;-136;-496;-856;-1216;-1576;4266;360;360;360;317;6252;8;0
3058;30000;1;2;2;47;29596;29625;29523;29494;29464;29891;1600;1500;1500;1500;2000;2301;0
3060;180000;1;1;2;26;24464;25332;11991;4394;200;200;1573;3007;4394;200;200;200;0
3061;150000;2;3;1;45;141415;144592;147635;129507;132219;134869;5457;5661;4636;4800;4850;5000;1
3063;150000;1;2;2;26;10111;9847;10870;12189;12836;13828;1158;1181;1500;836;1200;2000;0
3065;430000;2;2;1;42;89395;90052;90604;91200;92134;92834;3243;3200;3185;3500;3500;3420;0
3069;160000;2;2;1;23;96814;69870;68984;55559;44705;28223;10008;20014;1894;6425;2204;62529;0
3071;480000;2;3;1;39;51303;74639;67306;19895;23650;12616;73428;20496;34;23682;29;10565;0
3073;210000;1;2;1;40;5130;15266;11423;9329;12329;10039;15266;2500;1200;3000;1077;2104;0
3074;360000;1;1;2;30;312;312;312;312;251;-61;313;313;313;252;1;95971;1
3077;50000;1;3;2;22;48423;44450;956;976;1976;2939;2150;956;20;1000;1000;1000;1
3081;50000;2;3;1;32;42740;44744;47539;17360;17928;19619;3000;4000;1000;1000;2000;1000;0
3082;280000;2;2;1;36;101803;100836;96333;97475;100652;1823;5005;7066;10000;5000;1823;4225;0
3083;70000;2;1;2;29;43462;41845;40476;43687;43858;48127;3000;3000;7000;10000;15000;1000;0
3085;210000;2;3;1;45;430;430;430;430;430;430;430;430;430;430;430;10798;0
3086;80000;1;3;2;33;55424;56598;57724;58892;61991;63224;2068;2081;2113;5000;2264;2342;0
3090;200000;1;2;2;28;29804;30892;25355;21666;15404;11559;20044;10198;15083;15450;11593;18784;0
3091;50000;1;2;1;33;50431;45619;33610;19221;18925;19608;1823;1500;1000;1000;1000;1000;0
3092;320000;2;2;1;41;49846;53811;38717;35409;35036;35939;5000;2000;2000;3000;3000;1500;0
3094;230000;2;1;2;30;216409;221419;224753;228022;232724;260472;10000;8500;8500;8500;32000;200;0
3097;50000;1;1;2;34;20613;28018;22744;18484;16378;13352;10000;10000;1500;3000;2803;5000;0
3098;280000;2;1;1;37;3915;6686;3719;11013;21011;29459;6691;85;11045;21012;29460;10284;0
3100;500000;1;1;1;32;15491;22984;20700;19805;23802;23085;12992;2009;5000;5000;2000;7000;0
3105;330000;1;1;1;42;241191;114291;113296;35048;36491;37252;10000;5449;5000;2000;2000;5000;0
3106;350000;2;2;1;33;-7438;144562;147437;135043;137980;138908;152000;6000;5000;4000;4017;5000;0
3107;500000;2;2;1;39;36550;18752;22376;39018;4233;397;18795;22398;39041;4233;397;28337;0
3108;440000;2;1;1;35;128808;133340;133075;109705;111202;116169;10000;5000;5000;7126;10000;10000;0
3109;260000;1;2;2;28;234867;237497;215343;205576;207688;198955;10500;9150;7500;8000;7500;7100;0
3111;100000;1;2;1;35;81415;80759;79755;81209;60720;74375;4000;3000;3004;2278;15000;3000;0
3112;70000;1;3;1;47;67670;62529;59024;26008;28210;18296;2730;2490;1000;5746;2000;143;0
3113;440000;1;1;2;43;58108;51013;48337;49532;53714;56818;2400;3000;2000;5000;4000;4000;0
3114;220000;2;1;1;44;208858;212640;216062;209288;202578;195567;7611;7484;7109;6969;6661;6426;0
3115;160000;2;1;1;32;3189;3203;3421;2750;2750;5224;3248;3421;2750;2750;5224;2313;0
3117;30000;2;2;2;25;24458;29022;28230;22204;21954;22606;5000;1518;529;535;750;347;0
3118;110000;2;1;2;27;113461;112026;111792;111936;112030;111975;4251;4218;4167;4238;4181;4246;0
3119;60000;2;2;1;43;57033;58994;59732;36914;37684;38613;2880;2473;1322;1366;1554;1369;0
3120;260000;1;1;2;28;76996;11515;13392;22209;54807;62534;11515;13419;22209;54807;62534;37935;0
3121;110000;1;2;1;36;109361;102505;103834;76491;77245;78049;3940;3256;2696;2780;2900;3000;0
3122;260000;1;3;1;44;257987;260104;253488;145630;148720;139633;7100;135546;4500;4590;4501;4795;0
3123;280000;2;1;2;32;157480;155362;156387;159584;163009;161769;6400;6100;5600;5805;7007;5400;0
3125;80000;2;2;1;37;5744;33115;34131;34809;35539;36271;33115;1568;1246;1291;1324;728;0
3126;200000;2;1;2;37;75360;57589;54711;44396;25948;14505;2050;15000;6003;845;290;12715;0
3128;210000;1;2;1;42;9377;9534;9850;9905;8540;8785;9540;9856;9905;8540;8785;3080;0
3131;240000;2;2;2;34;122810;114408;97395;83314;73292;59270;10066;7255;3035;3030;3018;2012;0
3133;80000;1;2;1;54;105365;108702;108486;94119;18809;40619;5030;2698;2172;376;40619;25311;1
3135;180000;2;1;2;28;12595;18704;24410;29184;7325;326;7000;7000;7000;5000;326;7276;0
3136;100000;2;1;2;26;96353;99710;102093;97701;99322;98787;4900;5000;4000;3800;3710;4100;0
3137;20000;1;1;2;28;17359;16828;17723;18733;12249;19910;2700;4150;1500;577;8000;300;0
3138;140000;1;2;2;34;128312;119084;62922;60196;58935;58654;5000;2200;2300;2300;2100;2000;0
3140;80000;1;2;2;25;77142;45209;46410;43053;44387;43780;2000;2000;2000;2000;2000;2000;0
3143;170000;2;1;1;41;165602;138507;136176;61000;59477;44218;80000;4742;2022;2076;1776;10433;0
3146;30000;1;2;2;30;22221;23248;24260;24743;25261;25763;1391;1403;886;917;922;955;0
3149;260000;2;1;2;39;231024;208119;213219;202106;208890;215455;10000;10000;8000;10000;10000;20000;0
3150;360000;2;1;1;33;50067;17607;41262;8882;17348;29216;17607;41285;8882;17348;29216;4043;0
3153;460000;2;1;2;39;89095;93634;111899;199682;177073;175979;6000;20000;90000;9000;10000;10000;0
3158;50000;2;1;2;26;26808;44361;32088;20100;15117;18501;30040;2037;592;5003;5012;2023;0
3160;390000;1;2;1;42;1565;1733;2472;2626;989;4647;1733;2492;2637;992;4667;277;0
3161;280000;1;1;2;37;251486;245307;218043;196016;195307;168946;9352;8077;7171;8014;6235;4445;0
3169;20000;1;2;2;33;3010;1603;19980;19983;20066;19855;1272;19288;681;917;1000;889;0
3172;90000;1;2;1;35;90467;88834;89791;53096;52340;27660;4000;5000;3100;1700;1421;319;1
3175;100000;2;2;2;23;45756;9187;5408;12920;9656;4737;9187;5408;12920;9656;4737;4513;0
3176;270000;1;2;2;26;214277;199757;198551;201945;203636;205104;10000;7500;8000;7409;7869;10035;0
3177;160000;1;2;2;28;1390;550;550;550;550;550;550;550;550;550;550;550;0
3178;80000;2;2;2;29;46724;35074;32812;25930;26414;27128;2000;2000;1100;1000;1100;1000;0
3180;500000;2;2;1;27;11354;9983;13570;10000;10000;10000;9983;13587;10000;10000;10000;25304;0
3181;90000;2;1;1;43;16139;7199;4367;7660;21175;4009;4367;9;7660;21175;4009;7452;0
3182;150000;2;3;1;59;11067;12367;10557;9974;11507;1926;12405;10557;9974;11507;1926;5512;0
3189;430000;2;1;2;39;673;4549;7566;987;4870;975;4576;7642;990;4889;981;317;0
3190;50000;2;2;2;23;1291;2075;2895;2698;2500;2296;1100;1181;300;300;300;250;0
3194;110000;1;3;1;38;14084;11129;9316;7681;8897;11729;2500;2500;1000;1500;3000;500;0
3197;50000;1;1;2;31;11479;12002;3508;339;1655;679;12002;3508;339;1655;679;1600;0
3200;180000;1;2;2;34;149172;100466;98458;89384;88315;84320;4600;4207;3500;4000;5000;602;1
3203;70000;2;1;2;25;71106;67954;68976;49145;49688;47780;3292;3290;1706;1759;1729;1717;0
3204;60000;2;2;1;38;48399;48241;36162;36560;40855;885;1764;1400;5000;5000;885;1721;0
3205;200000;1;1;2;28;3330;2665;115323;21547;4056;3180;2686;115916;21722;4076;3196;17660;0
3207;300000;2;1;1;37;3144;5688;2297;3115;3172;1589;5734;2018;3138;3187;1597;2394;0
3208;390000;1;1;2;34;13006;522;1790;7957;3044;27603;524;1790;7957;3044;27603;11219;0
3209;80000;2;2;1;23;72364;64105;45867;29713;30270;27912;2756;1366;1000;1023;1093;700;0
3213;180000;2;2;1;25;33322;29500;28418;16084;14210;711;1900;1864;600;600;711;2576;0
3214;420000;1;2;2;28;22872;23309;24612;25400;26333;27887;1700;2000;1500;1500;2000;1567;0
3216;340000;2;2;1;31;33639;37373;40990;42415;38367;37940;5000;5000;3000;2000;2000;3000;0
3218;320000;1;3;2;52;31858;33562;35119;36886;38756;40543;5000;5000;5000;5000;5000;5000;0
3222;140000;2;2;2;24;35806;36823;36285;36683;37150;41210;3000;1580;1294;1355;5000;5000;0
3225;130000;2;3;1;25;132110;133734;129299;131871;132168;129779;6359;4505;4530;4798;4600;4655;0
3227;120000;2;5;1;57;116497;109247;98109;74387;75237;78967;5000;5007;5000;5000;5000;5000;0
3229;50000;2;2;1;26;43721;42060;42332;37872;35748;33631;2228;2500;1660;1457;1300;1340;0
3230;130000;2;5;2;27;107599;109902;112635;114472;117556;116090;4030;4600;4200;5000;5000;21932;0
3231;220000;2;2;1;48;28132;30362;31387;32559;35019;37422;2700;1534;1700;3000;3000;3000;1
3232;200000;2;2;1;29;70422;67991;56909;56841;51245;42268;3500;2472;1683;1755;1658;3579;0
3233;50000;2;3;1;59;37201;27863;27712;28433;21449;20688;1503;1352;1073;1077;900;1000;0
3237;120000;2;1;1;41;118847;113190;114113;111593;112533;111672;5000;6000;5000;5000;5000;5000;0
3238;60000;2;2;1;38;45972;49874;47329;35587;36193;29978;5000;5000;5000;5000;5000;15000;0
3244;30000;2;1;2;22;14885;16579;17498;25032;25626;27191;1939;1500;8213;1000;2000;3200;1
3245;50000;2;2;1;26;44335;44626;40928;29367;29156;27337;2126;2104;990;1200;1654;897;0
3246;30000;1;2;2;26;13660;14708;17725;20320;19480;19222;1269;3286;2881;1;632;1;0
3249;290000;2;2;1;34;16196;17220;18231;18593;18986;19967;1292;1303;665;692;1300;636;0
3250;50000;1;2;2;45;45911;47521;48599;7476;7792;4122;2350;2421;298;468;1649;1500;0
3251;130000;2;1;2;27;86883;99516;77188;78304;79941;81648;40000;3400;3000;3052;3190;3300;0
3255;10000;2;2;2;40;6160;6787;7377;7127;6931;6660;1123;1103;243;296;280;16;0
3259;530000;1;1;2;32;12451;24095;15688;24511;12144;34963;24120;15791;12808;8090;34110;90231;0
3260;20000;1;2;2;46;20376;19927;19907;19349;17484;-1216;2000;1500;607;1360;1300;20538;0
3261;170000;1;2;1;42;131629;131374;129544;131937;132958;134525;5300;5100;5000;4700;5000;4800;0
3268;420000;1;1;2;29;194505;144086;144169;122453;120509;119783;5479;5502;4193;5006;4503;4003;0
3269;80000;2;2;1;34;78688;80539;76681;34197;27398;28646;4000;2333;3032;28298;2000;2000;0
3275;70000;2;2;1;43;71037;71880;71927;71370;71003;71411;3352;3400;2900;2900;2900;2558;0
3277;160000;2;2;2;24;157389;158475;162309;162462;160085;158236;6800;6500;6000;6200;6200;6000;0
3280;170000;2;2;1;48;18727;64028;107946;13608;110667;6878;66513;108323;13608;112876;3998;1118;0
3284;230000;2;1;2;27;92167;92799;94328;96203;98474;98835;3340;3401;3420;3797;3476;2818;0
3285;60000;2;2;2;21;40969;32724;24975;25475;26010;26183;1859;1410;910;939;1000;1000;0
3286;280000;1;1;1;35;146368;244092;210226;177595;153181;145852;101585;90762;50119;282;50436;54184;0
3289;50000;2;2;2;28;48010;40668;30361;22266;18469;21551;5000;2000;5000;6560;10000;13694;0
3294;30000;1;1;2;23;29025;28331;29792;30106;30318;28985;1507;5538;1030;1500;1500;1500;0
3295;380000;1;1;2;36;68943;75024;61114;60586;55489;55702;8000;5000;2500;5000;4000;4000;0
3300;370000;1;2;2;39;334394;337272;340152;345904;322168;272461;14005;12004;12362;12006;9555;11005;1
3302;20000;2;2;2;24;20073;19940;19441;18680;19071;19217;1319;1291;656;679;784;376;0
3304;470000;1;2;1;52;84672;86821;88892;90944;93739;96428;5000;5000;5000;5000;5000;5000;0
3305;220000;2;2;2;29;36106;33494;29518;29569;28587;21201;3000;3000;6000;5000;1136;10000;1
3306;80000;1;3;2;32;78887;69433;48198;49182;49939;50626;2569;2000;2000;1770;2002;2008;0
3312;210000;2;1;2;27;135066;121769;97575;93763;95790;92855;5600;4000;3220;3400;3252;3400;0
3313;200000;2;1;1;36;10317;5755;8587;7782;6987;7662;5788;8587;5314;5000;5000;6000;0
3314;260000;1;1;2;27;868;1317;1757;31741;3842;2450;1320;1770;31744;1;2606;291;0
3316;330000;1;2;1;47;19540;23240;166722;215506;138371;21757;25487;166744;60057;560;17921;201134;0
3317;500000;2;1;2;31;258257;247282;197247;188044;210940;201108;25239;18011;13014;45049;20102;89442;0
3324;50000;2;3;1;42;50906;48888;47037;12187;9962;10015;2009;1180;1000;1000;348;1000;0
3326;140000;2;1;2;28;138036;140922;144072;142381;142807;141635;6600;7000;5300;6000;5500;5500;1
3329;500000;2;2;1;39;146700;126765;107965;89339;67854;54918;4585;3789;3942;2433;10000;762;0
3334;290000;2;2;1;42;-132;18364;2417;4583;1402;3227;18496;2429;4598;7;3227;1;0
3336;30000;2;3;1;41;39230;37737;36619;34752;33229;32211;1618;2000;1500;1500;2000;1248;1
3338;50000;1;2;2;24;48136;72898;36103;29384;29356;29089;3700;5396;6;1003;1449;1022;0
3341;60000;1;2;2;41;14895;6750;5784;5246;3760;11411;6750;5784;5246;3760;11411;7435;0
3343;50000;2;2;2;28;46096;25370;26331;24749;25269;26847;1442;1403;1000;919;2000;1000;0
3344;300000;2;2;1;27;286321;283547;578971;293063;296677;230338;20000;12003;10524;11238;8814;9463;1
3348;60000;1;1;2;39;54978;56144;57251;58543;58345;59757;2050;2053;2219;2200;2394;1890;0
3352;10000;2;2;2;25;9150;9206;10051;9850;8214;8054;1185;1030;1000;1000;2000;2000;0
3354;100000;1;1;1;33;38219;42604;44607;45576;46495;47182;5000;3000;2000;1800;1600;2000;0
3355;200000;1;3;1;41;84573;76348;50776;51018;25982;10170;2544;1433;3224;775;5000;2000;0
3356;380000;2;2;1;48;363191;373421;363343;290371;289600;288256;15504;14000;12500;12000;11000;14000;0
3364;420000;1;2;1;37;415257;411624;388363;390003;398229;409615;16850;15522;14000;14500;18007;12733;1
3368;90000;2;2;1;48;316;316;316;316;316;316;316;316;316;316;316;316;1
3369;90000;2;2;2;41;48276;47820;46602;47141;16114;15825;2281;1219;1164;556;595;480;0
3371;30000;1;2;2;36;36124;35538;34359;32450;30633;30628;2500;2215;1156;1200;3000;3000;1
3372;140000;2;2;1;36;45849;46909;47928;48731;49793;50812;2100;2100;1900;2000;2000;2100;0
3373;340000;2;2;2;32;80174;82761;83636;85282;87070;88828;3871;3136;3014;3123;3168;4855;0
3377;350000;2;2;2;37;128146;117713;51961;46207;35052;12536;4052;1700;1500;2000;500;2000;0
3378;50000;1;2;1;26;48992;49689;31368;9454;6020;5000;1769;1003;189;120;100;3710;0
3381;20000;2;3;2;23;17432;1165;19325;19311;18430;400;1165;19325;386;369;400;5125;0
